id,lat,lon,name
8320399430,-36.3530232,146.3148363,Docker St/Green St
8320399431,-36.3530309,146.3149469,Docker St/Green St
8320399434,-36.3496443,146.3157888,Templeton St/Green St
8362780824,-27.3202968,153.0556375,Green P Farm
8398822101,-33.8975307,151.2124066,Green Square Dermatology
8474694851,-32.6572931,151.640538,Green Wattle Creek opposite Jack James Close (Hail and Ride)
8515680199,-30.2139375,153.1630606,Green Bluff
8708141843,-28.5858915,148.2261126,Green Frog Cafe
8772427191,-36.7849951,142.2940475,Green Lake Rest Area
8778172598,-37.7670405,144.9611989,Green Acre PIzza Bar
8820377083,-29.4076145,150.6075825,Green Gables
8841164545,-42.4924701,146.8487698,Green Valley
8849847040,-33.7854397,150.229057,Green Gully
8924429414,-27.4775429,153.0117801,All the Green Things
9033695916,-33.9082244,151.2069906,Green Square Community Hall
9110933587,-37.7982893,144.9670284,Johnny's Green Room
9139961312,-37.8109903,145.007512,Green Square IGA plus Liquor
9192766172,-28.5968644,153.2230548,The Green Bank
